PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, SPED
Station name, SanPedro        
Begin Date, 2011-01-01
End Date, 2019-08-02
Release Date, 2019-08-03
Source file, SPED.cwu.nam08.pos
Offset from source file, 7.09 mm North, 27.30 mm East, 17.54 mm Vertical
Reference position, 18.4610151265 North Latitude, -69.3055732035 East Longitude, -22.11387 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2013-11-20,8.91, 38.20, 11.44, 1.63, 1.92, 7.87, rern6,
2013-11-21,11.67, 40.14, 20.91, 1.63, 1.96, 7.94, rern6,
2013-11-22,8.92, 40.17, 8.80, 1.63, 1.89, 8, rern6,
2013-11-23,7.59, 40.76, 16.35, 1.69, 1.96, 7.89, rern6,
2013-11-24,9.63, 41.02, 13.42, 1.61, 1.83, 7.77, rern6,
2013-11-25,9.07, 43.09, 7.03, 1.8, 2.26, 9.02, rern6,
2013-11-26,10.73, 42.26, 10.90, 1.68, 1.94, 8.18, rern6,
2013-11-27,10.53, 41.17, 1.69, 1.6, 1.84, 7.78, rern6,
2013-11-28,10.87, 41.87, 23.65, 1.65, 2.04, 8.3, rern6,
2013-11-29,9.88, 40.07, 24.91, 1.58, 1.83, 7.73, rern6,
2013-11-30,9.88, 41.47, 4.41, 1.59, 1.87, 7.78, rern6,
2013-12-01,8.83, 39.54, 21.80, 1.63, 1.99, 7.94, rern6,
2013-12-02,11.07, 40.93, 30.50, 2.01, 2.27, 8.17, supp6,
2013-12-03,9.29, 40.24, 17.96, 1.61, 1.85, 7.76, rern6,
2013-12-04,9.33, 39.89, 25.33, 1.6, 1.89, 7.85, rern6,
2013-12-05,11.64, 40.07, 10.48, 1.61, 1.87, 7.83, rern6,
2013-12-06,10.82, 38.92, 14.15, 1.61, 1.82, 7.75, rern6,
2013-12-07,9.07, 38.92, 28.34, 1.61, 1.92, 7.88, rern6,
2013-12-08,10.48, 43.07, 13.36, 1.61, 1.84, 7.9, rern6,
2013-12-09,11.75, 39.44, 23.48, 1.58, 1.87, 7.75, rern6,
2013-12-10,11.07, 41.27, 18.66, 1.64, 1.85, 7.9, rern6,
2013-12-11,12.66, 37.81, 14.74, 1.64, 1.97, 8.03, rern6,
2013-12-12,9.41, 40.70, 20.00, 1.71, 1.92, 8.1, rern6,
2013-12-13,10.03, 42.38, 4.31, 1.62, 1.9, 8.11, rern6,
2013-12-14,9.06, 40.83, 13.81, 1.65, 2.02, 8.11, rern6,
2013-12-15,10.75, 42.12, 8.44, 1.59, 1.87, 7.76, rern6,
2013-12-16,9.01, 36.79, 16.80, 1.64, 1.91, 7.99, rern6,
2013-12-17,8.66, 44.62, 16.54, 1.64, 1.9, 8.02, rern6,
2013-12-18,10.43, 39.52, 11.17, 1.58, 1.84, 7.76, rern6,
2013-12-19,9.08, 38.11, 6.60, 1.61, 1.84, 7.81, rern6,
2013-12-20,10.24, 39.50, 9.29, 1.65, 1.93, 8.28, rern6,
2013-12-21,10.96, 37.86, 14.15, 1.7, 1.93, 8.3, rern6,
2013-12-22,5.63, 36.91, 8.12, 1.65, 1.88, 8.06, rern6,
2013-12-23,10.94, 38.14, 7.65, 1.64, 1.87, 7.98, rern6,
2013-12-24,12.33, 35.18, 25.06, 1.63, 1.89, 7.96, rern6,
2013-12-25,9.70, 38.56, 15.70, 1.65, 1.87, 8.02, rern6,
2013-12-26,13.00, 41.51, 11.43, 1.64, 1.92, 8.14, rern6,
2013-12-27,10.06, 40.91, 17.01, 1.67, 1.9, 8.14, rern6,
2013-12-28,12.06, 38.71, 20.17, 1.71, 2.16, 8.7, rern6,
2013-12-29,11.05, 39.85, 18.99, 1.67, 1.92, 8.14, rern6,
2013-12-30,12.77, 39.85, 15.65, 1.63, 1.98, 8.02, rern6,
2013-12-31,9.19, 39.93, 13.81, 1.66, 1.94, 7.99, rern6,
2014-01-01,9.32, 40.08, 32.50, 1.62, 1.86, 7.87, rern6,
2014-01-02,9.83, 40.32, 25.35, 1.66, 1.89, 8, rern6,
2014-01-03,7.96, 40.28, 20.17, 1.67, 1.93, 8.17, rern6,
2014-01-04,12.26, 42.23, 21.64, 1.6, 1.88, 7.82, rern6,
2014-01-05,11.94, 42.08, 20.73, 1.7, 2.04, 8.13, rern6,
2014-01-06,10.29, 39.75, 26.40, 1.66, 1.92, 8.08, rern6,
2014-01-07,12.46, 39.51, 12.16, 1.65, 1.91, 8, rern6,
2014-01-08,11.44, 42.96, 12.16, 1.86, 2.26, 9.42, rern6,
2014-01-09,12.07, 40.91, 25.60, 1.68, 1.88, 8.27, rern6,
2014-01-10,12.45, 40.53, 38.09, 1.73, 2, 8.63, rern6,
2014-01-11,11.67, 43.04, 18.57, 1.65, 1.91, 8.08, rern6,
2014-01-12,13.79, 40.79, 16.44, 1.61, 1.9, 7.9, rern6,
2014-01-13,13.15, 41.05, 22.48, 1.59, 1.88, 7.77, rern6,
2014-01-14,10.08, 42.17, 24.20, 1.66, 1.93, 8.06, rern6,
2014-01-15,8.54, 44.34, 19.32, 1.62, 1.88, 7.89, rern6,
2014-01-16,10.89, 41.57, 27.82, 1.65, 1.92, 8.02, rern6,
2014-01-17,12.53, 42.69, 24.99, 1.67, 1.95, 8.19, rern6,
2014-01-18,11.64, 44.17, 24.63, 1.61, 1.98, 7.93, rern6,
2014-01-19,10.80, 42.86, 27.29, 1.66, 1.93, 8.05, rern6,
2014-01-20,11.52, 43.99, 30.22, 1.64, 1.89, 7.92, rern6,
2014-01-21,10.81, 43.75, 34.70, 1.65, 1.89, 7.99, rern6,
2014-01-22,11.39, 41.60, 21.18, 1.64, 1.95, 7.85, rern6,
2014-01-23,8.35, 43.93, 28.11, 2.02, 2.54, 10.4, rern6,
2014-01-24,13.88, 44.96, 23.46, 1.63, 1.98, 8.17, rern6,
2014-01-25,10.72, 45.15, 19.65, 1.66, 1.97, 8.23, rern6,
2014-01-26,11.54, 43.00, 22.77, 1.68, 1.97, 8.24, rern6,
2014-01-27,9.32, 42.34, 23.18, 1.64, 1.94, 8.08, rern6,
2014-01-28,12.00, 40.92, 37.15, 1.7, 1.96, 8.38, rern6,
2014-01-29,12.57, 42.11, 26.60, 1.62, 1.91, 8.01, rern6,
2014-01-30,11.03, 39.78, 28.15, 1.73, 1.9, 8.26, rern6,
2014-01-31,11.63, 41.54, 29.27, 1.68, 1.89, 8.18, rern6,
2014-02-01,12.76, 42.49, 24.44, 1.71, 1.99, 8.36, rern6,
2014-02-02,12.58, 44.57, 42.21, 1.68, 1.99, 8.22, rern6,
2014-02-03,13.00, 40.56, 27.16, 1.71, 1.97, 8.19, rern6,
2014-02-04,9.55, 43.37, 27.42, 1.66, 2.01, 8.36, rern6,
2014-02-05,10.92, 42.85, 39.63, 1.65, 1.92, 7.98, rern6,
2014-02-06,9.28, 45.69, 30.25, 1.66, 1.93, 8.17, rern6,
2014-02-07,9.20, 47.03, 3.97, 1.7, 1.92, 8.28, rern6,
2014-02-08,10.06, 45.25, 20.86, 1.58, 1.84, 7.76, rern6,
2014-02-09,10.35, 44.36, 8.19, 1.58, 1.84, 7.77, rern6,
2014-02-10,9.86, 43.90, 13.53, 1.63, 1.9, 8.07, rern6,
2014-02-11,9.77, 44.49, 17.76, 1.6, 1.85, 7.88, rern6,
2014-02-12,11.88, 45.83, 18.56, 1.64, 1.95, 8.17, rern6,
2014-02-13,9.93, 45.77, 15.70, 1.63, 1.93, 8.07, rern6,
2014-02-14,11.95, 43.64, 20.67, 1.66, 1.94, 8.03, rern6,
2014-02-15,12.35, 45.24, 17.36, 1.62, 1.95, 8.06, rern6,
2014-02-16,10.94, 43.85, 22.61, 1.62, 1.85, 7.97, rern6,
2014-02-17,11.29, 44.17, 23.72, 1.64, 1.91, 8.1, rern6,
2014-02-18,12.18, 43.18, 26.62, 1.71, 1.92, 8.33, rern6,
2014-02-19,12.76, 42.68, 25.51, 1.63, 1.88, 7.93, rern6,
2014-02-20,10.77, 45.09, 21.88, 1.61, 1.9, 7.96, rern6,
2014-02-21,12.40, 40.12, 15.31, 1.68, 1.92, 8.03, rern6,
2014-02-22,9.99, 43.63, 26.50, 1.75, 2.07, 8.56, rern6,
2014-02-23,11.96, 42.43, 18.91, 1.71, 1.99, 8.04, rern6,
2014-02-24,11.52, 46.29, 29.62, 1.68, 1.92, 8.2, rern6,
2014-02-25,9.95, 43.15, 10.32, 1.65, 1.96, 8.14, rern6,
2014-02-26,9.62, 44.05, 21.31, 1.64, 1.88, 8.12, rern6,
2014-02-27,9.11, 42.36, 9.39, 1.64, 1.88, 8.11, rern6,
2014-02-28,11.97, 43.90, 24.01, 1.74, 1.96, 8.24, rern6,
2014-03-01,10.69, 45.36, 24.88, 1.69, 1.89, 8.17, rern6,
2014-03-02,9.40, 44.70, 20.36, 1.64, 1.88, 8.07, rern6,
2014-03-03,10.42, 41.07, 27.23, 1.86, 2.07, 9, rern6,
2014-03-04,9.93, 44.19, 16.62, 1.78, 2.18, 8.77, rern6,
2014-03-05,11.43, 41.89, 11.67, 1.66, 1.93, 8.23, rern6,
2014-03-06,9.46, 45.50, 17.62, 1.67, 1.96, 8.16, rern6,
2014-03-07,11.29, 42.32, 26.54, 1.76, 1.96, 8.72, rern6,
2014-03-08,10.01, 46.58, 9.95, 1.67, 1.84, 8.25, rern6,
2014-03-09,9.93, 44.26, 16.46, 1.61, 1.87, 7.92, rern6,
2014-03-10,10.56, 42.39, 23.86, 1.63, 1.96, 8.1, rern6,
2014-03-11,10.91, 45.66, 20.40, 1.62, 1.91, 8.08, rern6,
2014-03-12,9.57, 46.68, 27.33, 1.62, 1.89, 8.02, rern6,
2014-03-13,8.92, 44.83, 9.65, 1.63, 1.88, 8.03, rern6,
2014-03-14,9.75, 43.10, 14.21, 1.75, 2.22, 8.44, rern6,
2014-03-15,12.61, 41.86, 11.87, 1.7, 2.03, 8.28, rern6,
2014-03-16,11.68, 44.54, 33.45, 1.6, 1.84, 7.88, rern6,
2014-03-17,12.61, 45.30, 22.42, 1.68, 2, 8.35, rern6,
2014-03-18,9.96, 43.82, 26.83, 1.6, 1.84, 7.87, rern6,
2014-03-19,11.75, 44.35, 22.98, 1.61, 1.84, 7.89, rern6,
2014-03-20,11.64, 45.42, 28.33, 1.66, 1.95, 8.21, rern6,
2014-03-21,11.45, 44.83, 30.58, 1.64, 1.93, 8.07, rern6,
2014-03-22,11.56, 44.34, 13.21, 1.59, 1.82, 7.84, rern6,
2014-03-23,11.15, 45.85, 15.59, 1.7, 2.02, 8.11, suppf,
2014-03-24,12.27, 45.36, 13.33, 1.71, 2.02, 8.15, suppf,
2014-03-25,12.34, 45.00, 14.28, 1.71, 2.06, 8.18, suppf,
2014-03-26,12.55, 43.80, 14.31, 1.73, 2.06, 8.26, suppf,
2014-03-27,11.70, 44.15, 26.11, 1.61, 1.93, 8, suppf,
2014-03-28,11.90, 43.39, 12.60, 1.6, 1.93, 7.97, suppf,
2014-03-29,11.64, 44.65, 20.90, 1.6, 1.94, 8.14, suppf,
2014-03-30,12.58, 43.85, 27.00, 1.7, 2.06, 8.08, suppf,
2014-03-31,20.05, 38.81, 43.68, 12.12, 9.4, 71.98, suppf,
2014-04-01,16.18, 43.01, 25.39, 13.82, 15.03, 71.71, suppf,
2014-04-02,-13.97, 37.25, -128.30, 11.36, 9.39, 63.04, suppf,
2014-04-03,9.94, 45.45, 29.43, 1.59, 2, 8.05, suppf,
2014-04-04,-12.51, 18.20, -46.91, 21.52, 11.74, 58.33, suppf,
2014-04-05,-21.02, 48.63, -111.80, 22.61, 14.05, 57.35, suppf,
2014-04-06,10.32, 47.77, 14.03, 1.74, 2.18, 8.57, suppf,
2014-04-07,12.12, 44.82, 25.17, 1.74, 2.11, 8.41, suppf,
2014-04-08,11.71, 44.93, 15.08, 1.74, 2.13, 8.52, suppf,
2014-04-09,11.42, 43.67, 25.34, 1.71, 2.1, 8.3, suppf,
2014-04-10,10.55, 42.14, 15.84, 2.02, 2.36, 9.87, suppf,
2014-04-11,12.40, 43.71, 21.22, 1.74, 2.13, 8.43, suppf,
2014-04-12,11.49, 45.90, 20.89, 1.71, 2.06, 8.14, suppf,
2014-04-13,10.31, 47.34, 25.10, 1.77, 2.19, 8.63, suppf,
2014-04-14,6.76, 47.39, 28.96, 1.91, 2.13, 8.91, suppf,
2014-04-15,9.53, 47.56, 33.32, 1.76, 2.16, 8.29, suppf,
2014-04-16,14.21, 43.65, 31.51, 1.73, 2.12, 8.25, suppf,
2014-04-17,15.10, 44.71, 25.56, 1.71, 2.1, 8.23, suppf,
2014-04-18,9.62, 48.17, 22.42, 1.8, 2.42, 8.69, suppf,
2014-04-19,10.81, 45.41, 26.92, 1.7, 2.1, 8.22, suppf,
2014-04-20,10.13, 43.42, 14.92, 1.59, 1.9, 8.11, suppf,
2014-04-21,11.81, 47.84, 12.35, 1.77, 2.22, 8.47, suppf,
2014-04-22,11.48, 46.70, 23.92, 1.7, 2.04, 8.13, suppf,
2014-04-23,10.80, 46.16, 22.27, 1.76, 2.18, 8.54, suppf,
2014-04-24,10.19, 48.47, 12.48, 1.65, 2.05, 8.39, suppf,
2014-04-25,11.69, 46.59, 24.25, 1.63, 1.92, 8.35, suppf,
2014-04-26,11.11, 48.12, 20.97, 1.61, 1.94, 8.09, suppf,
2014-04-27,10.59, 45.18, 26.15, 1.74, 2.27, 8.48, suppf,
2014-04-28,10.87, 46.59, 16.87, 1.75, 2.17, 8.41, suppf,
2014-04-29,11.48, 46.46, 24.76, 1.74, 2.08, 8.23, suppf,
2014-04-30,11.74, 48.89, 26.36, 1.77, 2.24, 8.34, suppf,
2014-05-01,6.96, 46.68, 21.25, 1.78, 2.23, 8.36, suppf,
2014-05-02,9.11, 49.14, 21.95, 1.7, 2.05, 8.05, suppf,
2014-05-03,10.77, 46.52, 19.93, 1.59, 1.95, 7.93, suppf,
2014-05-04,9.09, 47.99, 18.46, 1.6, 1.93, 8.02, suppf,
2014-05-05,10.91, 46.77, 23.15, 1.64, 2, 8.02, suppf,
2014-05-06,10.04, 44.73, 6.68, 1.73, 2.14, 8.1, suppf,
2014-05-07,9.67, 45.69, 20.65, 1.79, 2.31, 8.68, suppf,
2014-05-08,10.43, 44.49, 16.76, 1.79, 2.09, 8.98, suppf,
2014-05-09,10.39, 47.26, 10.89, 1.64, 2.09, 8.2, suppf,
2014-05-10,11.81, 46.56, 7.55, 1.66, 2.08, 8.19, suppf,
2014-05-11,26.27, 94.74, -46.83, 200.66, 290.83, 442.71, suppf,
2014-05-12,2.77, 53.10, -15.93, 351.44, 355.9, 783.44, suppf,
2014-05-13,13.30, 46.98, 14.01, 1.59, 1.94, 7.96, suppf,
2014-05-14,29.05, 54.20, 28.75, 203.62, 299.4, 448.86, suppf,
2014-05-15,11.87, 49.01, 21.09, 1.61, 1.96, 8.08, suppf,
2014-05-16,11.43, 48.48, 13.67, 1.6, 1.94, 8.02, suppf,
2014-05-17,24.48, 29.95, 71.95, 46.45, 67.55, 154.32, suppf,
2014-05-18,10.95, 48.50, 11.84, 1.72, 2.17, 8.48, suppf,
2014-05-19,15.89, 46.72, 27.11, 232.44, 273.95, 295.43, suppf,
2014-05-20,13.82, 46.95, 10.90, 2.13, 2.46, 10.14, suppf,
2014-05-21,11.54, 47.43, 2.98, 1.74, 2.19, 8.46, suppf,
2014-05-22,11.32, 48.22, 11.53, 1.81, 2.19, 8.86, suppf,
2014-05-23,9.01, 46.78, 7.97, 1.8, 2.16, 8.62, suppf,
2014-05-24,12.35, 49.49, 15.98, 1.75, 2.16, 8.43, suppf,
2014-05-25,9.32, 47.05, 12.64, 1.73, 2.15, 8.36, suppf,
2014-05-26,11.48, 44.03, 22.77, 1.7, 2.13, 8.18, suppf,
2014-05-27,10.68, 45.98, 13.68, 1.75, 2.09, 8.4, suppf,
2014-05-28,6.59, 46.34, 17.54, 1.72, 2.05, 8.19, suppf,
2014-05-29,8.94, 49.16, 4.68, 1.63, 1.97, 8.4, suppf,
2014-05-30,9.31, 43.92, 12.18, 1.84, 2.35, 8.96, suppf,
2014-05-31,7.87, 47.03, 36.01, 1.8, 2.21, 9.06, suppf,
2014-06-01,10.06, 51.73, 14.37, 1.81, 2.17, 9.01, suppf,
2014-06-02,8.80, 46.16, 13.20, 1.76, 2.16, 8.72, suppf,
2014-06-03,8.18, 47.59, 23.11, 1.81, 2.16, 8.92, suppf,
2014-06-04,9.28, 46.46, 17.08, 1.89, 2.33, 9.68, suppf,
2014-06-05,7.96, 49.76, 18.18, 1.83, 2.33, 9.22, suppf,
2014-06-06,9.09, 45.32, 14.56, 1.9, 2.29, 9.42, suppf,
2014-06-07,12.77, 46.95, 31.70, 1.73, 2.19, 8.94, suppf,
2014-06-08,10.32, 47.43, 25.37, 1.7, 2.1, 8.87, suppf,
2014-06-09,12.27, 45.91, 25.61, 1.81, 2.23, 9.58, suppf,
2014-06-10,10.38, 49.64, 23.16, 1.75, 2.16, 9.28, suppf,
2014-06-11,9.91, 48.83, 32.87, 1.85, 2.28, 9.67, suppf,
2014-06-12,8.68, 49.05, 16.20, 1.92, 2.39, 9.7, suppf,
2014-06-13,9.49, 49.21, 33.28, 1.87, 2.36, 9.47, suppf,
2014-06-14,8.56, 45.58, 17.50, 1.99, 2.41, 10.32, suppf,
2014-06-15,7.75, 43.34, 43.93, 1.83, 2.21, 10.13, suppf,
2014-06-16,11.74, 47.56, 21.75, 1.91, 2.35, 10.4, suppf,
2014-06-17,10.61, 46.65, 34.11, 2.01, 2.54, 10.57, suppf,
2014-06-18,12.47, 44.52, 9.81, 1.93, 2.36, 10.55, suppf,
2014-06-19,10.22, 45.57, 26.19, 1.93, 2.33, 10.25, suppf,
2014-06-20,12.28, 47.14, 20.81, 2.06, 2.56, 10.72, suppf,
2014-06-21,11.01, 52.15, 29.64, 2.11, 2.65, 11.3, suppf,
2014-06-22,11.51, 47.73, 39.15, 2.11, 2.69, 11.6, suppf,
2014-06-23,9.50, 50.21, 30.77, 2.14, 2.69, 11.35, suppf,
2014-06-25,7.86, 54.84, 20.00, 2.19, 2.77, 11.72, suppf,
2014-06-26,10.06, 51.06, 25.66, 2.07, 2.61, 11.48, suppf,
2014-06-27,10.96, 49.80, 17.28, 2.08, 2.63, 11.29, suppf,
2014-06-30,13.37, 47.08, 47.08, 2.22, 2.85, 11.92, suppf,
2014-07-01,12.76, 52.53, 28.40, 2.18, 2.6, 11.25, suppf,
2014-07-02,12.85, 51.74, 23.37, 2.14, 2.62, 11.54, suppf,
2014-07-03,15.32, 51.56, 35.41, 2.09, 2.65, 11.58, suppf,
2014-07-04,11.29, 48.47, 23.12, 2.05, 2.56, 10.98, suppf,
2014-07-05,13.78, 48.48, 27.52, 2.06, 2.47, 10.96, suppf,
2014-07-06,12.77, 46.37, 31.73, 2.09, 2.63, 11.11, suppf,
2014-07-07,14.03, 48.58, 38.99, 2.08, 2.65, 11.39, suppf,
2014-07-08,13.18, 50.94, 23.58, 2.12, 2.68, 11.43, suppf,
2014-07-09,13.27, 51.59, 15.45, 2.17, 2.65, 11.49, suppf,
2014-07-10,8.09, 53.16, 17.07, 2.02, 2.48, 10.7, suppf,
2014-07-11,15.37, 52.95, 23.44, 44.3, 14.7, 63.41, suppf,
2014-07-12,11.08, 50.68, 34.56, 2.06, 2.65, 10.7, suppf,
2014-07-13,8.88, 50.87, 23.08, 2.4, 2.88, 13.52, suppf,
2014-07-14,9.02, 53.92, 25.56, 2.03, 2.6, 10.71, suppf,
2014-07-15,10.85, 52.34, 24.16, 2.02, 2.61, 10.65, suppf,
2014-07-16,11.40, 51.70, 34.92, 1.98, 2.48, 10.59, suppf,
2014-07-17,12.75, 52.05, 21.23, 2.01, 2.64, 10.76, suppf,
2014-07-18,11.64, 47.20, 32.33, 2.03, 2.64, 10.93, suppf,
2014-07-19,12.16, 53.33, 29.50, 2.12, 2.7, 11.66, suppf,
2014-07-20,13.27, 53.54, 26.88, 2.13, 2.66, 11.32, suppf,
2014-07-21,12.28, 48.89, 6.50, 2.5, 3.34, 13.51, suppf,
2014-07-22,13.02, 52.45, 18.20, 2.1, 2.64, 11.17, suppf,
2014-07-23,10.48, 49.11, 31.40, 2.07, 2.63, 11.12, suppf,
2014-07-24,14.43, 51.46, 52.32, 2.12, 2.7, 11.27, suppf,
2014-07-25,14.74, 46.92, 31.03, 2.25, 2.84, 12.2, suppf,
2014-07-26,14.18, 47.04, 25.19, 2.11, 2.69, 11.32, suppf,
2014-07-27,14.80, 48.93, 32.19, 2.22, 2.82, 12.05, suppf,
2014-07-28,13.86, 50.95, 44.32, 2.38, 2.91, 13, suppf,
2014-07-29,10.32, 46.65, 29.94, 2.4, 2.98, 12.63, suppf,
2014-07-30,10.41, 50.57, 29.84, 2.33, 3.06, 12.66, suppf,
2014-07-31,15.70, 48.54, 36.05, 2.36, 2.87, 12.44, suppf,
2014-08-01,14.80, 44.25, 21.86, 2.36, 2.94, 12.79, suppf,
2014-08-02,10.31, 53.14, 16.16, 2.37, 3.01, 13.03, suppf,
2014-08-03,12.74, 44.50, 21.74, 2.35, 2.95, 12.24, suppf,
2014-08-04,13.85, 45.91, 24.45, 2.2, 2.77, 11.59, suppf,
2014-08-05,11.55, 46.15, 24.38, 2.75, 3.69, 15.07, suppf,
2014-08-06,13.51, 46.79, 11.89, 2.38, 2.9, 12.75, suppf,
2014-08-07,12.01, 49.19, 17.11, 2.2, 2.72, 11.51, suppf,
2014-08-08,10.35, 52.46, 20.51, 2.53, 3.04, 12.76, suppf,
2014-08-09,12.69, 49.51, 17.63, 2.26, 2.77, 11.83, suppf,
2014-08-10,16.03, 45.83, 24.69, 2.11, 2.66, 11.07, suppf,
2014-08-11,12.55, 51.59, 22.25, 2.49, 3.01, 13.13, suppf,
2014-08-12,12.34, 48.73, 33.96, 2.14, 2.74, 11.72, suppf,
2014-08-13,13.61, 49.00, 11.30, 2.06, 2.66, 10.95, suppf,
2014-08-14,13.68, 48.03, 26.49, 2.2, 2.79, 11.91, suppf,
2014-08-15,11.13, 48.05, 14.93, 2.09, 2.62, 10.89, suppf,
2014-08-16,14.90, 44.49, 39.58, 2.45, 3.2, 12.75, suppf,
2014-08-17,16.13, 47.49, 30.33, 2.01, 2.52, 10.55, suppf,
2014-08-18,14.88, 49.79, 30.18, 2.03, 2.52, 10.62, suppf,
2014-08-19,14.49, 48.38, 9.82, 2.41, 2.9, 12.26, suppf,
2014-08-20,11.33, 51.16, 48.73, 2.23, 2.92, 11.44, suppf,
2014-08-21,15.13, 50.92, 32.49, 1.89, 2.36, 9.73, suppf,
2014-08-22,20.18, 44.14, 36.08, 2.03, 2.59, 10.67, suppf,
2014-08-23,15.60, 49.37, 18.65, 2.45, 3.02, 13.11, suppf,
2014-08-24,13.77, 49.95, 38.28, 2.38, 3.17, 12.35, suppf,
2014-08-25,13.10, 44.46, 39.20, 2.3, 2.91, 12.42, suppf,
2014-08-26,15.65, 51.22, 24.83, 2.07, 2.64, 10.99, suppf,
2014-08-27,12.55, 51.65, 25.45, 2.01, 2.67, 10.75, suppf,
2014-08-28,14.68, 48.15, 32.44, 2.34, 3.12, 12.62, suppf,
2014-08-29,10.26, 52.91, 24.27, 2.2, 2.77, 12.04, suppf,
2014-08-30,10.79, 53.21, 26.52, 2.24, 2.99, 12.26, suppf,
2014-08-31,14.60, 51.64, 32.47, 2.24, 2.99, 11.76, suppf,
2014-09-01,13.04, 53.34, 24.80, 2.02, 2.62, 10.67, suppf,
2014-09-02,11.47, 49.57, 18.55, 1.97, 2.53, 10.31, suppf,
2014-09-03,13.74, 52.67, 17.69, 1.9, 2.44, 9.9, suppf,
2014-09-04,16.22, 52.43, 24.41, 2.23, 2.8, 11.64, suppf,
2014-09-05,11.81, 53.72, 15.06, 2.05, 2.6, 10.99, suppf,
2014-09-06,11.94, 49.81, 23.62, 2.11, 2.92, 11.1, suppf,
2014-09-07,12.88, 53.30, 37.29, 2.12, 2.65, 11.04, suppf,
2014-09-08,14.14, 48.53, 27.88, 1.98, 2.46, 10.1, suppf,
2014-09-09,14.79, 52.66, 24.89, 1.8, 2.3, 9.28, suppf,
2014-09-10,14.02, 52.62, 38.97, 1.83, 2.32, 9.44, suppf,
2014-09-11,12.20, 55.13, 15.14, 1.86, 2.44, 9.99, suppf,
2014-09-12,12.65, 51.47, 36.27, 1.8, 2.33, 9.42, suppf,
2014-09-13,11.43, 52.21, 26.49, 1.86, 2.38, 9.8, suppf,
2014-09-14,12.58, 54.19, 5.30, 2.56, 3.13, 13.42, suppf,
2014-09-15,14.80, 54.31, 26.20, 2.01, 2.56, 10.64, suppf,
2014-09-16,10.62, 57.15, 22.10, 1.95, 2.59, 10.25, suppf,
2014-09-17,13.45, 51.55, 19.62, 1.89, 2.44, 10.1, suppf,
2014-09-18,13.13, 51.97, 28.39, 1.86, 2.42, 9.89, suppf,
2014-09-19,14.06, 52.82, 25.81, 1.95, 2.52, 10.36, suppf,
2014-09-20,18.49, 51.78, 42.56, 1.97, 2.53, 10.61, suppf,
2014-09-21,12.58, 51.51, 51.75, 2.09, 2.59, 11.03, suppf,
2014-09-22,13.86, 49.72, 27.82, 2.14, 3.02, 11.5, suppf,
2014-09-23,13.99, 54.56, 33.32, 1.88, 2.4, 10.01, suppf,
2014-09-24,12.75, 52.39, 23.46, 1.9, 2.42, 9.99, suppf,
2014-09-25,14.32, 53.41, 2.35, 2.37, 3.15, 12.58, suppf,
2014-09-26,14.06, 52.61, 31.86, 2.3, 3.26, 11.75, suppf,
2014-09-27,15.89, 49.86, 24.56, 1.81, 2.28, 9.33, suppf,
2014-09-28,13.45, 52.12, 24.65, 1.86, 2.38, 9.74, suppf,
2014-09-29,12.41, 50.64, 29.83, 1.88, 2.3, 9.7, suppf,
2014-09-30,13.56, 52.01, 33.38, 1.93, 2.34, 9.93, suppf,
2014-10-01,14.53, 51.25, 18.68, 1.9, 2.44, 10.03, suppf,
2014-10-02,12.40, 52.40, 15.29, 1.92, 2.42, 9.84, suppf,
2014-10-03,13.77, 54.16, 21.00, 1.89, 2.37, 9.91, suppf,
2014-10-04,10.82, 53.07, 15.51, 1.88, 2.36, 9.94, suppf,
2014-10-05,12.07, 54.29, 20.86, 1.89, 2.35, 9.84, suppf,
2014-10-06,12.91, 50.77, 27.52, 1.84, 2.25, 9.48, suppf,
2014-10-07,14.06, 53.53, 24.33, 1.87, 2.34, 9.72, suppf,
2014-10-08,12.34, 53.28, 28.63, 1.8, 2.2, 9.19, suppf,
2014-10-09,12.65, 51.93, 26.78, 2.13, 2.88, 11.47, suppf,
2014-10-10,11.61, 49.13, 34.08, 1.97, 2.76, 9.92, suppf,
2014-10-11,13.17, 53.34, 18.11, 1.66, 2.01, 8.06, suppf,
2014-10-12,13.59, 49.61, 15.52, 1.75, 2.27, 9.01, suppf,
2014-10-13,12.55, 55.28, 15.26, 1.62, 1.85, 7.9, suppf,
2014-10-14,14.81, 56.05, 30.85, 1.64, 1.93, 8.01, suppf,
2014-10-15,11.99, 53.88, 22.97, 1.62, 1.85, 7.85, suppf,
2014-10-16,11.34, 52.45, 18.13, 1.65, 1.85, 7.93, suppf,
2014-10-17,13.82, 52.36, 27.22, 1.64, 1.84, 7.93, suppf,
2014-10-18,12.45, 52.93, 16.03, 1.69, 1.95, 8.23, suppf,
2014-10-19,11.94, 53.24, 18.72, 1.65, 1.95, 8.1, suppf,
2014-10-20,9.67, 54.06, 14.77, 1.79, 2.28, 9.26, suppf,
2014-10-21,12.58, 52.60, 13.37, 1.63, 1.92, 7.97, suppf,
2014-10-22,12.59, 52.53, 20.38, 1.64, 1.9, 7.93, suppf,
2014-10-23,11.61, 53.10, 27.92, 1.65, 1.92, 8.13, suppf,
